Date,Time,SML,SMU
2004-07-02,21.5,-85.9,80.3
2004-07-02,22.0,-108.2,72.1
2004-07-02,22.5,-154.7,74.5
2004-07-02,23.0,-343.3,128.2
2004-07-02,23.5,-385.0,155.8
2004-07-03,0.0,-246.7,97.8
2004-07-03,0.5,-167.2,80.5
2004-07-03,1.0,-185.2,94.8
2004-07-03,1.5,-74.9,55.5
2004-07-03,2.0,-70.6,41.6
2004-07-03,2.5,-76.6,32.5
2004-07-03,3.0,-80.9,27.4
2004-07-03,3.5,-82.8,29.7
2004-07-03,4.0,-83.1,29.0
2004-07-03,4.5,-78.8,26.4
2004-07-03,5.0,-81.3,25.2
2004-07-03,5.5,-111.4,51.6
2004-07-03,6.0,-91.7,37.2
2004-07-03,6.5,-75.4,28.4
2004-07-03,7.0,-78.2,40.3
2004-07-03,7.5,-96.4,26.0
2004-07-03,8.0,-152.7,30.4
2004-07-03,8.5,-181.1,25.1
2004-07-03,9.0,-257.8,25.5
2004-07-03,9.5,-176.5,66.0
2004-07-03,10.0,-115.9,52.2
2004-07-03,10.5,-145.6,28.2
2004-07-03,11.0,-107.4,27.0
2004-07-03,11.5,-104.8,43.6
2004-07-03,12.0,-124.9,72.9
2004-07-03,12.5,-220.0,78.3
2004-07-03,13.0,-283.9,98.4
2004-07-03,13.5,-141.5,85.9
2004-07-03,14.0,-126.4,60.1
2004-07-03,14.5,-154.3,57.3
2004-07-03,15.0,-96.9,54.4
2004-07-03,15.5,-62.3,62.1
2004-07-03,16.0,-86.3,62.5
2004-07-03,16.5,-73.7,46.1
2004-07-03,17.0,-81.6,40.7
2004-07-03,17.5,-76.0,57.0
2004-07-03,18.0,-124.4,96.6
2004-07-03,18.5,-191.1,116.7
2004-07-03,19.0,-188.1,104.8
2004-07-03,19.5,-160.0,81.3
2004-07-03,20.0,-98.2,63.9
2004-07-03,20.5,-53.5,77.1
2004-07-03,21.0,-57.1,61.9
2004-07-03,21.5,-56.8,43.2
2004-07-03,22.0,-55.3,41.4
2004-07-03,22.5,-61.8,38.8
2004-07-03,23.0,-64.6,69.6
2004-07-03,23.5,-57.1,41.6
2004-07-04,0.0,-62.8,51.6
2004-07-04,0.5,-99.2,52.6
2004-07-04,1.0,-222.2,97.1
2004-07-04,1.5,-242.4,113.0
2004-07-04,2.0,-186.3,97.9
2004-07-04,2.5,-149.0,132.4
2004-07-04,3.0,-145.3,134.2
2004-07-04,3.5,-148.5,115.4
2004-07-04,4.0,-162.1,137.7
2004-07-04,4.5,-160.2,126.4
2004-07-04,5.0,-154.3,134.7
2004-07-04,5.5,-144.4,149.9
2004-07-04,6.0,-85.8,93.4
2004-07-04,6.5,-96.6,94.3
2004-07-04,7.0,-105.1,77.5
2004-07-04,7.5,-180.6,60.2
2004-07-04,8.0,-135.6,44.8
2004-07-04,8.5,-54.3,48.1
2004-07-04,9.0,-44.1,41.5
2004-07-04,9.5,-51.9,52.2
2004-07-04,10.0,-103.1,54.8
2004-07-04,10.5,-186.8,39.5
2004-07-04,11.0,-268.6,58.6
2004-07-04,11.5,-96.0,41.7
2004-07-04,12.0,-55.4,41.2
2004-07-04,12.5,-56.1,44.6
2004-07-04,13.0,-39.2,36.7
2004-07-04,13.5,-35.0,39.3
2004-07-04,14.0,-38.4,34.7
2004-07-04,14.5,-30.1,34.7
2004-07-04,15.0,-34.0,34.1
2004-07-04,15.5,-31.8,28.7
2004-07-04,16.0,-35.9,31.1
2004-07-04,16.5,-45.5,68.8
2004-07-04,17.0,-72.3,83.2
2004-07-04,17.5,-72.3,54.8
2004-07-04,18.0,-53.2,28.9
2004-07-04,18.5,-43.2,25.6
2004-07-04,19.0,-47.1,42.5
2004-07-04,19.5,-51.1,27.5
2004-07-04,20.0,-41.1,29.8
2004-07-04,20.5,-39.1,30.1
2004-07-04,21.0,-39.8,28.5
2004-07-04,21.5,-42.1,30.3
2004-07-04,22.0,-41.3,33.9
2004-07-04,22.5,-44.9,36.9
2004-07-04,23.0,-61.9,87.8
2004-07-04,23.5,-139.9,90.5
2004-07-05,0.0,-218.2,59.0
2004-07-05,0.5,-96.8,60.6
2004-07-05,1.0,-97.9,67.0
2004-07-05,1.5,-157.3,107.7
2004-07-05,2.0,-165.2,116.4
2004-07-05,2.5,-125.4,146.8
2004-07-05,3.0,-174.3,139.4
2004-07-05,3.5,-216.7,110.7
2004-07-05,4.0,-192.6,75.3
2004-07-05,4.5,-131.8,66.8
2004-07-05,5.0,-57.0,56.3
2004-07-05,5.5,-53.3,50.3
2004-07-05,6.0,-36.2,46.8
2004-07-05,6.5,-35.6,27.3
2004-07-05,7.0,-40.7,25.5
2004-07-05,7.5,-43.1,22.9
2004-07-05,8.0,-49.7,25.2
2004-07-05,8.5,-50.5,23.9
2004-07-05,9.0,-45.2,22.3
2004-07-05,9.5,-39.8,22.6
2004-07-05,10.0,-37.0,26.5
2004-07-05,10.5,-30.2,33.1
2004-07-05,11.0,-61.0,74.9
2004-07-05,11.5,-70.3,43.1
2004-07-05,12.0,-90.4,115.3
2004-07-05,12.5,-108.7,148.6
2004-07-05,13.0,-150.3,152.1
2004-07-05,13.5,-144.9,140.8
2004-07-05,14.0,-158.7,98.3
2004-07-05,14.5,-128.2,105.0
2004-07-05,15.0,-96.9,101.6
2004-07-05,15.5,-118.6,87.4
2004-07-05,16.0,-102.8,59.3
2004-07-05,16.5,-58.1,39.8
2004-07-05,17.0,-35.4,60.4
2004-07-05,17.5,-48.5,94.6
2004-07-05,18.0,-55.5,127.9
2004-07-05,18.5,-152.6,110.2
2004-07-05,19.0,-165.8,178.2
2004-07-05,19.5,-131.4,127.0
2004-07-05,20.0,-92.7,85.0
2004-07-05,20.5,-74.9,99.0
2004-07-05,21.0,-66.8,98.2
2004-07-05,21.5,-54.5,90.0
2004-07-05,22.0,-63.3,66.4
2004-07-05,22.5,-115.8,76.3
2004-07-05,23.0,-277.3,103.4
2004-07-05,23.5,-297.2,131.4
2004-07-06,0.0,-241.0,124.3
2004-07-06,0.5,-193.0,107.4
2004-07-06,1.0,-79.6,71.2
2004-07-06,1.5,-34.8,49.5
2004-07-06,2.0,-39.1,40.9
2004-07-06,2.5,-39.2,33.4
2004-07-06,3.0,-43.2,23.9
2004-07-06,3.5,-40.0,72.9
2004-07-06,4.0,-131.9,171.8
2004-07-06,4.5,-327.3,239.2
2004-07-06,5.0,-375.7,284.4
2004-07-06,5.5,-326.7,218.6
2004-07-06,6.0,-202.9,129.9
2004-07-06,6.5,-141.7,110.2
2004-07-06,7.0,-79.1,67.9
2004-07-06,7.5,-133.5,107.8
2004-07-06,8.0,-158.7,58.6
2004-07-06,8.5,-151.9,64.0
2004-07-06,9.0,-209.3,64.0
2004-07-06,9.5,-265.2,90.7
2004-07-06,10.0,-327.6,114.7
2004-07-06,10.5,-289.5,112.4
2004-07-06,11.0,-199.9,84.6
2004-07-06,11.5,-64.5,50.8
2004-07-06,12.0,-59.7,36.3
2004-07-06,12.5,-31.2,72.0
2004-07-06,13.0,-31.2,67.9
2004-07-06,13.5,-35.0,55.7
2004-07-06,14.0,-42.9,40.2
2004-07-06,14.5,-38.3,25.2
2004-07-06,15.0,-40.7,21.3
2004-07-06,15.5,-46.0,20.8
2004-07-06,16.0,-39.1,19.1
2004-07-06,16.5,-76.7,47.0
2004-07-06,17.0,-117.2,53.6
2004-07-06,17.5,-47.2,51.3
2004-07-06,18.0,-36.4,40.7
2004-07-06,18.5,-40.0,30.6
2004-07-06,19.0,-36.0,26.1
2004-07-06,19.5,-40.3,25.9
2004-07-06,20.0,-45.3,26.3
2004-07-06,20.5,-44.9,19.0
2004-07-06,21.0,-50.7,17.0
2004-07-06,21.5,-67.2,29.0
2004-07-06,22.0,-66.2,27.0
2004-07-06,22.5,-43.1,16.9
2004-07-06,23.0,-43.5,19.7
2004-07-06,23.5,-43.8,20.8
2004-07-07,0.0,-43.6,37.8
2004-07-07,0.5,-47.5,29.7
2004-07-07,1.0,-43.8,20.3
2004-07-07,1.5,-40.9,20.2
2004-07-07,2.0,-43.6,17.2
2004-07-07,2.5,-42.5,15.5
2004-07-07,3.0,-38.8,16.9
2004-07-07,3.5,-40.7,19.4
2004-07-07,4.0,-48.5,27.2
2004-07-07,4.5,-65.3,35.6
2004-07-07,5.0,-89.5,81.1
2004-07-07,5.5,-146.1,92.6
2004-07-07,6.0,-89.8,41.7
2004-07-07,6.5,-51.7,39.8
2004-07-07,7.0,-43.5,36.5
2004-07-07,7.5,-41.1,30.5
2004-07-07,8.0,-62.6,65.1
2004-07-07,8.5,-139.0,84.0
2004-07-07,9.0,-114.7,37.4
2004-07-07,9.5,-82.2,33.7
2004-07-07,10.0,-64.3,23.4
2004-07-07,10.5,-65.1,14.7
2004-07-07,11.0,-59.7,10.5
2004-07-07,11.5,-75.4,17.8
2004-07-07,12.0,-55.5,40.2
2004-07-07,12.5,-127.5,22.9
2004-07-07,13.0,-125.2,62.2
2004-07-07,13.5,-115.4,63.4
2004-07-07,14.0,-84.0,53.4
2004-07-07,14.5,-61.4,39.8
2004-07-07,15.0,-78.4,46.7
2004-07-07,15.5,-58.9,51.3
2004-07-07,16.0,-40.3,39.2
2004-07-07,16.5,-43.0,30.7
2004-07-07,17.0,-45.4,28.3
2004-07-07,17.5,-51.4,29.6
2004-07-07,18.0,-60.6,26.6
2004-07-07,18.5,-62.4,21.4
2004-07-07,19.0,-66.6,22.5
2004-07-07,19.5,-71.6,29.2
2004-07-07,20.0,-89.2,33.1
2004-07-07,20.5,-111.4,24.4
2004-07-07,21.0,-100.4,16.3
2004-07-07,21.5,-76.5,20.4
2004-07-07,22.0,-66.3,20.7
2004-07-07,22.5,-51.0,22.7
2004-07-07,23.0,-46.3,26.4
2004-07-07,23.5,-49.7,24.2
2004-07-08,0.0,-50.5,26.3
2004-07-08,0.5,-51.5,25.1
2004-07-08,1.0,-53.6,26.4
2004-07-08,1.5,-52.1,31.6
2004-07-08,2.0,-49.0,36.0
2004-07-08,2.5,-51.9,31.2
2004-07-08,3.0,-54.8,30.8
2004-07-08,3.5,-55.7,28.4
2004-07-08,4.0,-50.6,28.2
2004-07-08,4.5,-49.0,30.9
2004-07-08,5.0,-47.2,27.8
2004-07-08,5.5,-48.0,25.6
2004-07-08,6.0,-49.8,24.1
2004-07-08,6.5,-49.7,22.5
2004-07-08,7.0,-49.6,21.4
2004-07-08,7.5,-50.8,21.9
2004-07-08,8.0,-48.6,25.5
2004-07-08,8.5,-48.1,22.2
2004-07-08,9.0,-47.3,21.9
2004-07-08,9.5,-46.2,21.0
2004-07-08,10.0,-46.1,20.1
2004-07-08,10.5,-45.8,20.8
2004-07-08,11.0,-46.0,22.7
2004-07-08,11.5,-45.6,21.7
2004-07-08,12.0,-43.4,22.3
2004-07-08,12.5,-44.4,20.0
2004-07-08,13.0,-46.8,22.8
2004-07-08,13.5,-47.9,21.4
2004-07-08,14.0,-49.6,19.6
2004-07-08,14.5,-49.5,18.7
2004-07-08,15.0,-47.7,19.0
2004-07-08,15.5,-47.3,20.7
2004-07-08,16.0,-50.5,18.4
2004-07-08,16.5,-52.7,18.6
2004-07-08,17.0,-52.4,26.3
2004-07-08,17.5,-56.3,39.2
2004-07-08,18.0,-47.6,34.0
2004-07-08,18.5,-49.1,26.6
2004-07-08,19.0,-52.4,38.0
2004-07-08,19.5,-58.7,42.2
2004-07-08,20.0,-63.4,34.6
2004-07-08,20.5,-71.3,30.6
2004-07-08,21.0,-74.1,33.6
2004-07-08,21.5,-73.3,23.9
2004-07-08,22.0,-69.0,25.6
2004-07-08,22.5,-63.5,31.9
2004-07-08,23.0,-61.3,39.4
2004-07-08,23.5,-52.6,36.8
2004-07-09,0.0,-48.4,38.1
2004-07-09,0.5,-41.9,50.2
2004-07-09,1.0,-43.8,49.1
2004-07-09,1.5,-85.8,67.3
2004-07-09,2.0,-63.6,67.4
2004-07-09,2.5,-68.3,81.8
2004-07-09,3.0,-83.6,76.6
2004-07-09,3.5,-85.9,114.2
2004-07-09,4.0,-94.4,134.0
2004-07-09,4.5,-108.4,142.8
2004-07-09,5.0,-101.4,117.1
2004-07-09,5.5,-68.0,92.1
2004-07-09,6.0,-81.6,112.0
2004-07-09,6.5,-232.2,98.3
2004-07-09,7.0,-176.0,94.4
2004-07-09,7.5,-49.6,61.4
2004-07-09,8.0,-44.2,37.3
2004-07-09,8.5,-41.2,36.7
2004-07-09,9.0,-39.7,33.3
2004-07-09,9.5,-38.6,33.0
2004-07-09,10.0,-37.5,33.8
2004-07-09,10.5,-37.4,33.0
2004-07-09,11.0,-37.8,30.9
2004-07-09,11.5,-37.2,52.7
2004-07-09,12.0,-36.2,68.2
2004-07-09,12.5,-33.4,92.7
2004-07-09,13.0,-37.7,109.6
2004-07-09,13.5,-40.5,116.7
2004-07-09,14.0,-59.2,112.1
2004-07-09,14.5,-38.2,111.4
2004-07-09,15.0,-37.1,126.2
2004-07-09,15.5,-46.0,139.9
2004-07-09,16.0,-28.5,144.8
2004-07-09,16.5,-24.5,67.2
2004-07-09,17.0,-20.5,81.2
2004-07-09,17.5,-20.6,103.7
2004-07-09,18.0,-30.1,105.7
2004-07-09,18.5,-60.6,134.3
2004-07-09,19.0,-61.7,93.9
2004-07-09,19.5,-41.7,100.7
2004-07-09,20.0,-35.9,117.3
2004-07-09,20.5,-24.4,109.8
2004-07-09,21.0,-24.4,96.6
2004-07-09,21.5,-30.8,52.4
2004-07-09,22.0,-45.2,62.8
2004-07-09,22.5,-29.1,53.3
2004-07-09,23.0,-29.3,56.4
2004-07-09,23.5,-30.2,55.4
2004-07-10,0.0,-28.2,52.6
2004-07-10,0.5,-23.7,57.3
2004-07-10,1.0,-28.3,56.9
2004-07-10,1.5,-30.4,66.0
2004-07-10,2.0,-25.8,67.5
2004-07-10,2.5,-73.0,63.6
2004-07-10,3.0,-140.0,75.6
2004-07-10,3.5,-153.7,117.2
2004-07-10,4.0,-119.9,129.2
2004-07-10,4.5,-76.4,54.9
2004-07-10,5.0,-57.0,54.0
2004-07-10,5.5,-76.2,35.3
2004-07-10,6.0,-51.9,66.7
2004-07-10,6.5,-52.2,112.5
2004-07-10,7.0,-135.1,139.7
2004-07-10,7.5,-358.5,155.0
2004-07-10,8.0,-219.4,153.9
2004-07-10,8.5,-128.6,142.2
2004-07-10,9.0,-108.8,99.3
2004-07-10,9.5,-82.5,118.4
2004-07-10,10.0,-68.1,119.1
2004-07-10,10.5,-53.3,123.6
2004-07-10,11.0,-119.5,75.5
2004-07-10,11.5,-195.0,85.1
2004-07-10,12.0,-70.4,110.9
2004-07-10,12.5,-35.8,77.1
2004-07-10,13.0,-24.5,62.8
2004-07-10,13.5,-38.6,88.8
2004-07-10,14.0,-45.4,104.4
2004-07-10,14.5,-58.3,101.6
2004-07-10,15.0,-53.8,96.9
2004-07-10,15.5,-86.3,118.1
2004-07-10,16.0,-113.9,137.3
2004-07-10,16.5,-186.5,208.3
2004-07-10,17.0,-256.8,130.2
2004-07-10,17.5,-106.4,93.3
2004-07-10,18.0,-47.9,84.1
2004-07-10,18.5,-69.7,151.4
2004-07-10,19.0,-92.1,156.0
2004-07-10,19.5,-79.8,125.2
2004-07-10,20.0,-69.8,106.0
2004-07-10,20.5,-47.2,121.7
2004-07-10,21.0,-48.5,116.0
2004-07-10,21.5,-55.5,110.0
2004-07-10,22.0,-51.1,90.4
2004-07-10,22.5,-34.1,60.7
2004-07-10,23.0,-33.6,71.6
2004-07-10,23.5,-60.3,102.5
2004-07-11,0.0,-46.3,90.8
2004-07-11,0.5,-59.3,88.5
2004-07-11,1.0,-121.8,93.1
2004-07-11,1.5,-164.4,151.7
2004-07-11,2.0,-136.1,133.5
2004-07-11,2.5,-129.8,100.7
2004-07-11,3.0,-153.2,103.4
2004-07-11,3.5,-62.2,86.7
2004-07-11,4.0,-31.1,63.7
2004-07-11,4.5,-41.2,46.1
2004-07-11,5.0,-45.7,37.3
2004-07-11,5.5,-49.5,39.1
2004-07-11,6.0,-51.1,35.9
2004-07-11,6.5,-59.7,38.4
2004-07-11,7.0,-32.7,50.8
2004-07-11,7.5,-38.1,50.7
2004-07-11,8.0,-34.2,52.5
2004-07-11,8.5,-36.8,65.1
2004-07-11,9.0,-87.2,214.5
2004-07-11,9.5,-189.6,300.3
2004-07-11,10.0,-369.0,323.3
2004-07-11,10.5,-266.4,297.9
2004-07-11,11.0,-214.3,261.0
2004-07-11,11.5,-156.9,228.6
2004-07-11,12.0,-243.3,197.8
2004-07-11,12.5,-364.9,285.2
2004-07-11,13.0,-156.1,222.6
2004-07-11,13.5,-61.1,133.2
2004-07-11,14.0,-88.9,161.1
2004-07-11,14.5,-88.4,106.6
2004-07-11,15.0,-85.2,109.4
2004-07-11,15.5,-77.5,86.1
2004-07-11,16.0,-95.9,73.7
2004-07-11,16.5,-154.2,76.2
2004-07-11,17.0,-80.2,83.1
2004-07-11,17.5,-40.0,91.0
2004-07-11,18.0,-71.2,115.5
2004-07-11,18.5,-81.9,189.5
2004-07-11,19.0,-132.3,222.1
2004-07-11,19.5,-96.2,140.8
2004-07-11,20.0,-95.1,206.7
2004-07-11,20.5,-68.7,149.4
2004-07-11,21.0,-221.3,295.2
2004-07-11,21.5,-341.6,299.6
2004-07-11,22.0,-551.3,390.7
2004-07-11,22.5,-423.1,328.8
2004-07-11,23.0,-216.0,187.4
2004-07-11,23.5,-108.2,141.4
2004-07-12,0.0,-112.1,174.0
2004-07-12,0.5,-225.7,291.8
2004-07-12,1.0,-490.5,265.7
2004-07-12,1.5,-282.6,256.6
2004-07-12,2.0,-194.2,171.5
2004-07-12,2.5,-251.3,200.7
2004-07-12,3.0,-179.7,177.9
2004-07-12,3.5,-87.0,187.2
2004-07-12,4.0,-96.6,139.8
2004-07-12,4.5,-191.1,167.6
2004-07-12,5.0,-135.7,157.1
2004-07-12,5.5,-159.1,134.2
2004-07-12,6.0,-170.1,155.5
2004-07-12,6.5,-91.5,220.3
2004-07-12,7.0,-72.7,202.0
2004-07-12,7.5,-49.7,69.1
2004-07-12,8.0,-67.9,76.6
2004-07-12,8.5,-201.9,92.0
2004-07-12,9.0,-90.7,70.2
2004-07-12,9.5,-36.4,55.2
2004-07-12,10.0,-49.2,60.4
2004-07-12,10.5,-42.2,87.7
2004-07-12,11.0,-55.7,100.9
2004-07-12,11.5,-67.7,60.0
2004-07-12,12.0,-79.7,99.9
2004-07-12,12.5,-138.1,113.9
2004-07-12,13.0,-205.0,110.5
2004-07-12,13.5,-103.3,76.5
2004-07-12,14.0,-178.2,115.6
2004-07-12,14.5,-184.3,128.2
2004-07-12,15.0,-125.8,187.4
2004-07-12,15.5,-114.3,110.0
2004-07-12,16.0,-70.4,69.1
2004-07-12,16.5,-45.3,56.8
2004-07-12,17.0,-47.2,54.9
2004-07-12,17.5,-30.6,77.3
2004-07-12,18.0,-25.6,57.4
2004-07-12,18.5,-37.0,67.2
2004-07-12,19.0,-51.0,71.0
2004-07-12,19.5,-57.5,68.6
2004-07-12,20.0,-111.4,118.2
2004-07-12,20.5,-115.5,140.8
2004-07-12,21.0,-256.4,145.4
2004-07-12,21.5,-267.8,111.9
2004-07-12,22.0,-137.8,97.1
2004-07-12,22.5,-154.4,135.3
2004-07-12,23.0,-147.8,84.0
2004-07-12,23.5,-149.8,91.2
2004-07-13,0.0,-272.8,262.9
2004-07-13,0.5,-494.0,270.0
2004-07-13,1.0,-628.5,325.8
2004-07-13,1.5,-496.6,309.6
2004-07-13,2.0,-426.3,295.2
2004-07-13,2.5,-398.1,215.1
2004-07-13,3.0,-320.0,229.3
2004-07-13,3.5,-274.0,183.9
2004-07-13,4.0,-171.2,143.3
2004-07-13,4.5,-145.5,180.3
2004-07-13,5.0,-103.5,153.6
2004-07-13,5.5,-123.3,172.5
2004-07-13,6.0,-211.4,199.8
2004-07-13,6.5,-473.5,236.5
2004-07-13,7.0,-431.3,264.5
2004-07-13,7.5,-268.6,230.0
2004-07-13,8.0,-189.1,135.0
2004-07-13,8.5,-65.4,78.0
2004-07-13,9.0,-70.8,54.9
2004-07-13,9.5,-60.8,68.5
2004-07-13,10.0,-49.5,39.9
2004-07-13,10.5,-90.1,104.4
2004-07-13,11.0,-79.4,102.5
2004-07-13,11.5,-46.2,108.0
2004-07-13,12.0,-49.1,132.5
2004-07-13,12.5,-50.1,117.9
2004-07-13,13.0,-62.1,116.1
2004-07-13,13.5,-59.1,174.4
2004-07-13,14.0,-108.4,169.1
2004-07-13,14.5,-222.5,148.4
2004-07-13,15.0,-255.6,118.9
2004-07-13,15.5,-260.1,93.8
2004-07-13,16.0,-205.6,101.1
2004-07-13,16.5,-214.6,92.2
2004-07-13,17.0,-248.4,162.7
2004-07-13,17.5,-348.5,191.7
2004-07-13,18.0,-354.0,223.2
2004-07-13,18.5,-406.2,242.3
2004-07-13,19.0,-320.5,188.5
2004-07-13,19.5,-167.8,141.4
2004-07-13,20.0,-140.2,142.8
2004-07-13,20.5,-77.5,93.8
2004-07-13,21.0,-120.8,52.8
2004-07-13,21.5,-212.2,65.6
2004-07-13,22.0,-106.9,61.4
2004-07-13,22.5,-40.8,41.5
2004-07-13,23.0,-50.3,34.1
2004-07-13,23.5,-46.0,29.3
2004-07-14,0.0,-41.1,41.8
2004-07-14,0.5,-48.1,31.1
2004-07-14,1.0,-40.8,48.1
2004-07-14,1.5,-53.2,36.5
2004-07-14,2.0,-47.7,35.0
2004-07-14,2.5,-35.5,32.2
2004-07-14,3.0,-35.4,60.6
2004-07-14,3.5,-52.3,101.5
2004-07-14,4.0,-141.8,128.1
2004-07-14,4.5,-162.9,174.4
2004-07-14,5.0,-239.1,180.7
2004-07-14,5.5,-380.7,173.9
2004-07-14,6.0,-349.4,151.2
2004-07-14,6.5,-245.3,87.2
2004-07-14,7.0,-118.4,45.4
2004-07-14,7.5,-79.2,50.1
2004-07-14,8.0,-118.4,66.3
2004-07-14,8.5,-261.9,68.9
2004-07-14,9.0,-179.8,78.4
2004-07-14,9.5,-171.8,39.4
2004-07-14,10.0,-100.8,56.7
2004-07-14,10.5,-87.8,52.5
2004-07-14,11.0,-57.0,63.2
2004-07-14,11.5,-55.6,89.2
2004-07-14,12.0,-60.3,95.1
2004-07-14,12.5,-69.7,95.7
2004-07-14,13.0,-73.2,122.8
2004-07-14,13.5,-169.0,138.8
2004-07-14,14.0,-181.7,115.6
2004-07-14,14.5,-123.1,96.3
2004-07-14,15.0,-76.4,102.0
2004-07-14,15.5,-37.0,70.0
2004-07-14,16.0,-63.1,80.4
2004-07-14,16.5,-127.9,99.6
2004-07-14,17.0,-116.2,105.1
2004-07-14,17.5,-119.9,120.9
2004-07-14,18.0,-173.6,160.1
2004-07-14,18.5,-88.0,83.8
2004-07-14,19.0,-100.5,63.4
2004-07-14,19.5,-51.8,71.0
2004-07-14,20.0,-38.3,81.8
2004-07-14,20.5,-42.9,81.6
2004-07-14,21.0,-44.8,69.0
2004-07-14,21.5,-52.7,61.8
2004-07-14,22.0,-46.7,71.7
2004-07-14,22.5,-104.3,69.6
2004-07-14,23.0,-142.7,85.4
2004-07-14,23.5,-144.3,96.7
2004-07-15,0.0,-168.7,64.7
2004-07-15,0.5,-150.6,75.3
2004-07-15,1.0,-99.4,44.0
2004-07-15,1.5,-69.6,53.5
2004-07-15,2.0,-54.1,29.4
2004-07-15,2.5,-40.1,26.1
2004-07-15,3.0,-48.9,24.9
2004-07-15,3.5,-54.0,19.4
2004-07-15,4.0,-46.2,23.5
2004-07-15,4.5,-37.5,23.4
2004-07-15,5.0,-45.2,18.6
2004-07-15,5.5,-35.2,30.9
2004-07-15,6.0,-41.2,20.8
2004-07-15,6.5,-54.1,26.0
2004-07-15,7.0,-101.9,35.5
2004-07-15,7.5,-56.6,34.9
2004-07-15,8.0,-42.5,26.6
2004-07-15,8.5,-39.8,24.0
2004-07-15,9.0,-32.5,28.9
2004-07-15,9.5,-29.2,38.5
2004-07-15,10.0,-40.1,32.8
2004-07-15,10.5,-60.1,35.6
2004-07-15,11.0,-37.3,43.7
2004-07-15,11.5,-43.6,30.8
2004-07-15,12.0,-49.8,26.3
2004-07-15,12.5,-59.4,27.5
2004-07-15,13.0,-70.7,28.2
2004-07-15,13.5,-67.7,30.9
2004-07-15,14.0,-87.7,30.5
2004-07-15,14.5,-102.1,25.4
2004-07-15,15.0,-86.3,31.1
2004-07-15,15.5,-84.3,32.5
2004-07-15,16.0,-111.8,40.3
2004-07-15,16.5,-100.1,98.1
2004-07-15,17.0,-105.3,67.6
2004-07-15,17.5,-108.3,47.8
2004-07-15,18.0,-93.4,103.8
2004-07-15,18.5,-80.0,150.8
2004-07-15,19.0,-109.0,131.9
2004-07-15,19.5,-147.0,132.1
2004-07-15,20.0,-157.5,146.5
2004-07-15,20.5,-310.7,197.0
2004-07-15,21.0,-229.7,178.4
2004-07-15,21.5,-223.9,186.5
2004-07-15,22.0,-247.6,161.7
2004-07-15,22.5,-274.9,160.9
2004-07-15,23.0,-140.4,64.6
2004-07-15,23.5,-61.6,37.3
2004-07-16,0.0,-43.1,31.7
2004-07-16,0.5,-43.6,33.0
2004-07-16,1.0,-46.4,37.6
2004-07-16,1.5,-43.6,34.5
2004-07-16,2.0,-42.2,45.2
2004-07-16,2.5,-39.3,39.2
2004-07-16,3.0,-41.8,40.3
2004-07-16,3.5,-43.3,42.2
2004-07-16,4.0,-19.6,45.4
2004-07-16,4.5,-30.0,42.4
2004-07-16,5.0,-30.0,44.9
2004-07-16,5.5,-39.8,37.1
2004-07-16,6.0,-38.9,33.4
2004-07-16,6.5,-35.6,33.8
2004-07-16,7.0,-32.4,99.9
2004-07-16,7.5,-50.4,212.6
2004-07-16,8.0,-94.0,208.4
2004-07-16,8.5,-200.0,92.2
2004-07-16,9.0,-208.4,139.2
2004-07-16,9.5,-175.1,84.3
2004-07-16,10.0,-124.8,86.9
2004-07-16,10.5,-82.6,132.7
2004-07-16,11.0,-66.7,110.1
2004-07-16,11.5,-46.8,96.3
2004-07-16,12.0,-41.6,92.5
2004-07-16,12.5,-84.1,176.1
2004-07-16,13.0,-67.6,128.0
2004-07-16,13.5,-56.8,74.7
2004-07-16,14.0,-39.0,92.2
2004-07-16,14.5,-36.7,93.2
2004-07-16,15.0,-37.5,93.2
2004-07-16,15.5,-38.6,95.3
2004-07-16,16.0,-52.9,75.8
2004-07-16,16.5,-61.7,169.5
2004-07-16,17.0,-70.4,269.0
2004-07-16,17.5,-145.6,209.4
2004-07-16,18.0,-174.3,281.8
2004-07-16,18.5,-150.4,233.7
2004-07-16,19.0,-122.0,193.6
2004-07-16,19.5,-123.5,187.0
2004-07-16,20.0,-36.6,156.7
2004-07-16,20.5,-54.0,194.5
2004-07-16,21.0,-148.8,164.5
2004-07-16,21.5,-220.5,143.4
2004-07-16,22.0,-376.6,250.3
2004-07-16,22.5,-454.9,322.0
2004-07-16,23.0,-409.5,320.9
2004-07-16,23.5,-504.5,431.0
2004-07-17,0.0,-624.2,514.5
2004-07-17,0.5,-749.2,532.7
2004-07-17,1.0,-940.9,466.3
2004-07-17,1.5,-1251.3,355.9
2004-07-17,2.0,-1080.4,379.0
2004-07-17,2.5,-554.9,334.8
2004-07-17,3.0,-161.9,272.7
2004-07-17,3.5,-120.5,197.8
2004-07-17,4.0,-119.7,252.8
2004-07-17,4.5,-162.4,244.8
2004-07-17,5.0,-207.4,226.5
2004-07-17,5.5,-277.9,224.8
2004-07-17,6.0,-229.4,228.3
2004-07-17,6.5,-180.0,188.1
2004-07-17,7.0,-370.7,343.0
2004-07-17,7.5,-424.2,372.5
2004-07-17,8.0,-289.0,306.7
2004-07-17,8.5,-259.7,186.7
2004-07-17,9.0,-122.9,73.0
2004-07-17,9.5,-65.4,93.4
2004-07-17,10.0,-97.9,155.7
2004-07-17,10.5,-109.6,182.7
